state,ori,county,agency_name,agency_type,nibrs,nibrs_start,lat,lon,captured_at
TX,TX1940300,RED RIVER,Bogata Police Department,City,1,2020-03-01,33.6196,-95.0484,2026-04-27T17:54:22Z
TX,TX1940100,RED RIVER,Clarksville Police Department,City,1,2021-04-01,33.6103,-95.0552,2026-04-27T17:54:22Z
TX,TX1940600,RED RIVER,Independent School District: Avery,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1940700,RED RIVER,Independent School District: Clarksville,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1940500,RED RIVER,Independent School District: Rivercrest,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1940200,RED RIVER,Red River County Constable: Precinct 1,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1940000,RED RIVER,Red River County Sheriff's Office,County,1,2019-07-01,33.6136,-95.0519,2026-04-27T17:54:22Z
TX,TX1950700,REEVES,Independent School District: Pecos Barstow Toyah,Other,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1950200,REEVES,Pecos Police Department,City,1,2019-01-01,31.3084,-103.7127,2026-04-27T17:54:22Z
TX,TX1950400,REEVES,Reeves County Constable: Precinct 3,Other,1,2026-02-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1950000,REEVES,Reeves County Sheriff's Office,County,1,2023-01-01,31.3084,-103.7127,2026-04-27T17:54:22Z
TX,TX1960300,REFUGIO,Refugio County Constable: Precinct 1,Other,1,2024-05-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1960400,REFUGIO,Refugio County Constable: Precinct 2 & 3,Other,1,2025-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1960000,REFUGIO,Refugio County Sheriff's Office,County,1,2020-11-01,28.3127,-97.1614,2026-04-27T17:54:22Z
TX,TX1960100,REFUGIO,Refugio Police Department,City,1,2021-01-01,28.3127,-97.1614,2026-04-27T17:54:22Z
TX,TX1960200,REFUGIO,Woodsboro Police Department,City,1,2019-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1970000,ROBERTS,Roberts County Sheriff's Office,County,1,2019-01-01,35.8362,-100.8076,2026-04-27T17:54:22Z
TX,TX1980100,ROBERTSON,Bremond Police Department,City,1,2019-02-01,31.0255,-96.5149,2026-04-27T17:54:22Z
TX,TX1980200,ROBERTSON,Calvert Police Department,City,1,2018-10-01,31.0255,-96.5149,2026-04-27T17:54:22Z
TX,TX1981000,ROBERTSON,Franklin Police Department,City,1,2020-02-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1980300,ROBERTSON,Hearne Police Department,City,1,2019-12-01,31.0255,-96.5149,2026-04-27T17:54:22Z
TX,TX1980000,ROBERTSON,Robertson County Sheriff's Office,County,1,2017-06-01,31.0255,-96.5149,2026-04-27T17:54:22Z
TX,TX1990800,ROCKWALL,Fate Police Department,City,1,2017-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1990500,ROCKWALL,Rockwall County Constable: Precinct 1,Other,1,2023-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1991000,ROCKWALL,Rockwall County Constable: Precinct 2,Other,1,2023-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1990900,ROCKWALL,Rockwall County Constable: Precinct 3,Other,1,2023-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1990700,ROCKWALL,Rockwall County Constable: Precinct 4,Other,1,2023-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1990000,ROCKWALL,Rockwall County Sheriff's Office,County,1,2012-02-01,32.8981,-96.4044,2026-04-27T17:54:22Z
TX,TX1990100,ROCKWALL,Rockwall Police Department,City,1,2005-03-01,32.9311,-96.4613,2026-04-27T17:54:22Z
TX,TX2000100,RUNNELS,Ballinger Police Department,City,1,2019-01-01,31.7370,-99.9493,2026-04-27T17:54:22Z
TX,TX2000700,RUNNELS,Miles Police Department,City,1,2019-01-01,31.8451,-99.9827,2026-04-27T17:54:22Z
TX,TX2000000,RUNNELS,Runnels County Sheriff's Office,County,1,2018-09-01,31.7382,-99.9453,2026-04-27T17:54:22Z
TX,TX2000300,RUNNELS,Winters Police Department,City,1,2018-03-01,31.9553,-99.9629,2026-04-27T17:54:22Z
TX,TX2010100,RUSK,Henderson Police Department,City,1,2007-11-01,32.1575,-94.7839,2026-04-27T17:54:22Z
TX,TX2010500,RUSK,Independent School District: Tatem,Other,1,2022-12-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2011000,RUSK,Mount Enterprise Police Department,City,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2010200,RUSK,New London Police Department,City,1,2023-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2010600,RUSK,Rusk County Constable: Precinct 2,Other,1,2025-03-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2010900,RUSK,Rusk County Constable: Precinct 5,Other,1,2025-05-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2010000,RUSK,Rusk County Sheriff's Office,County,1,2010-12-01,32.1547,-94.8002,2026-04-27T17:54:22Z
TX,TX2010300,"RUSK, SMITH",Overton Police Department,City,1,2019-01-01,32.1094,-94.7564,2026-04-27T17:54:22Z
TX,TX2020100,SABINE,Hemphill Police Department,City,1,2023-01-01,31.3433,-93.8519,2026-04-27T17:54:22Z
TX,TX2020800,SABINE,Independent School District: Hemphill,Other,1,2025-05-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2020200,SABINE,Pineland Police Department,City,1,2019-08-01,31.3433,-93.8519,2026-04-27T17:54:22Z
TX,TX2020700,SABINE,Sabine County Constable: Precinct 2,Other,1,2021-03-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2020000,SABINE,Sabine County Sheriff's Office,County,1,2019-02-01,31.3433,-93.8519,2026-04-27T17:54:22Z
TX,TX2030700,SAN AUGUSTINE,Independent School District: San Augustine,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2030200,SAN AUGUSTINE,San Augustine County Constable: Precinct 1,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2030000,SAN AUGUSTINE,San Augustine County Sheriff's Office,County,1,2019-01-01,31.3824,-94.1632,2026-04-27T17:54:22Z
TX,TX2030100,SAN AUGUSTINE,San Augustine Police Department,City,1,2020-12-01,31.3824,-94.1632,2026-04-27T17:54:22Z
TX,TX2040500,SAN JACINTO,Independent School District: Coldspring-Oakhurst,Other,1,2022-03-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2040100,SAN JACINTO,San Jacinto County Constable: Precinct 1,Other,1,2025-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2040300,SAN JACINTO,San Jacinto County Constable: Precinct 3,Other,1,2025-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2040400,SAN JACINTO,San Jacinto County Constable: Precinct 4,Other,1,2025-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2040000,SAN JACINTO,San Jacinto County Sheriff's Office,County,1,2023-01-01,30.5744,-95.1631,2026-04-27T17:54:22Z
TX,TX2040600,SAN JACINTO,Shepherd Police Department,City,1,2023-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2050800,SAN PATRICIO,Gregory Police Department,City,1,2021-01-01,28.0118,-97.5172,2026-04-27T17:54:22Z
TX,TX2051600,SAN PATRICIO,Independent School District: Taft,Other,1,2021-01-01,28.0118,-97.5172,2026-04-27T17:54:22Z
TX,TX2050100,SAN PATRICIO,Ingleside Police Department,City,1,2020-10-01,28.0118,-97.5172,2026-04-27T17:54:22Z
TX,TX2051700,SAN PATRICIO,Lake City Police Department,City,1,2015-07-01,28.0118,-97.5172,2026-04-27T17:54:22Z
TX,TX2050200,SAN PATRICIO,Mathis Police Department,City,1,2022-01-01,28.0937,-97.8254,2026-04-27T17:54:22Z
TX,TX2050700,SAN PATRICIO,Odem Police Department,City,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2050300,SAN PATRICIO,Portland Police Department,City,1,2016-06-01,27.8902,-97.3150,2026-04-27T17:54:22Z
TX,TX2050000,SAN PATRICIO,San Patricio County Sheriff's Office,County,0,,28.0118,-97.5172,2026-04-27T17:54:22Z
TX,TX2050400,SAN PATRICIO,Sinton Police Department,City,1,2019-01-01,28.0378,-97.5090,2026-04-27T17:54:22Z
TX,TX2050500,SAN PATRICIO,Taft Police Department,City,1,2018-01-01,27.9816,-97.3930,2026-04-27T17:54:22Z
TX,TX2060000,SAN SABA,San Saba County Sheriff's Office,County,0,,31.1957,-98.7146,2026-04-27T17:54:22Z
TX,TX2060100,SAN SABA,San Saba Police Department,City,1,1997-11-01,31.1551,-98.8193,2026-04-27T17:54:22Z
TX,TX2070000,SCHLEICHER,Schleicher County Sheriff's Office,County,1,2019-02-01,30.8962,-100.5272,2026-04-27T17:54:22Z
TX,TX2080000,SCURRY,Scurry County Sheriff's Office,County,1,2021-01-01,32.7160,-100.9113,2026-04-27T17:54:22Z
TX,TX2080100,SCURRY,Snyder Police Department,City,1,2019-01-01,32.7445,-100.9134,2026-04-27T17:54:22Z
TX,TX2090100,SHACKELFORD,Albany Police Department,City,1,2025-05-01,32.7271,-99.2964,2026-04-27T17:54:22Z
TX,TX2090000,SHACKELFORD,Shackelford County Sheriff's Office,County,1,2019-07-01,32.7438,-99.3470,2026-04-27T17:54:22Z
TX,TX2100100,SHELBY,Center Police Department,City,1,2016-10-01,31.7901,-94.1426,2026-04-27T17:54:22Z
TX,TX2100900,SHELBY,Independent School District: Center,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2100000,SHELBY,Shelby County Sheriff's Office,County,1,2018-05-01,31.7903,-94.1849,2026-04-27T17:54:22Z
TX,TX2101600,SHELBY,Tenaha Police Department,City,1,2019-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2110000,SHERMAN,Sherman County Sheriff's Office,County,1,2025-05-01,36.2776,-101.8947,2026-04-27T17:54:22Z
TX,TX2110100,SHERMAN,Stratford Police Department,City,1,2022-01-01,36.2776,-101.8947,2026-04-27T17:54:22Z
TX,TX2120100,SMITH,Arp Police Department,City,1,2018-09-01,32.3751,-95.2687,2026-04-27T17:54:22Z
TX,TX2121900,SMITH,Independent School District: Tyler,Other,1,2023-01-01,32.3751,-95.2687,2026-04-27T17:54:22Z
TX,TX2120200,SMITH,Lindale Police Department,City,1,2011-07-01,32.3751,-95.2687,2026-04-27T17:54:22Z
TX,TX2121100,SMITH,Smith County Constable: Precinct 2,Other,1,2023-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2121200,SMITH,Smith County Constable: Precinct 3,Other,1,2023-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2121300,SMITH,Smith County Constable: Precinct 4,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2121400,SMITH,Smith County Constable: Precinct 5,Other,1,2023-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2120000,SMITH,Smith County Sheriff's Office,County,1,2021-01-01,32.3751,-95.2687,2026-04-27T17:54:22Z
TX,TX2120800,SMITH,Tyler Junior College,University or Co,1,2011-07-01,32.3751,-95.2687,2026-04-27T17:54:22Z
TX,TX2120400,SMITH,Tyler Police Department,City,1,2006-01-01,32.3517,-95.3088,2026-04-27T17:54:22Z
TX,TX2120900,SMITH,University of Texas: Tyler,University or Co,1,2020-07-01,32.3134,-95.2449,2026-04-27T17:54:22Z
TX,TX2120500,SMITH,Whitehouse Police Department,City,1,2016-12-01,32.3751,-95.2687,2026-04-27T17:54:22Z
TX,TX2130200,SOMERVELL,Somervell County Constable: Precinct 1,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2130000,SOMERVELL,Somervell County Sheriff's Office,County,1,2020-01-01,32.2179,-97.7692,2026-04-27T17:54:22Z
TX,TX2141000,STARR,Independent School District: Rio Grande City,Other,1,2021-01-01,26.5463,-98.7158,2026-04-27T17:54:22Z
TX,TX2141100,STARR,Independent School District: Roma,Other,1,2019-03-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2140100,STARR,La Grulla Police Department,City,1,2018-05-01,26.5463,-98.7158,2026-04-27T17:54:22Z
TX,TX2140200,STARR,Rio Grande City Police Department,City,1,2019-07-01,26.5463,-98.7158,2026-04-27T17:54:22Z
TX,TX2140300,STARR,Roma Police Department,City,1,2016-12-01,26.5463,-98.7158,2026-04-27T17:54:22Z
TX,TX2140700,STARR,Starr County Constable: Precinct 4,Other,1,2024-03-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2140000,STARR,Starr County Sheriff's Office,County,1,2021-01-01,26.3832,-98.8192,2026-04-27T17:54:22Z
TX,TX2150100,STEPHENS,Breckenridge Police Department,City,1,2018-01-01,32.7563,-98.9023,2026-04-27T17:54:22Z
TX,TX2150200,STEPHENS,Stephens County Constable: Breckenridge,Other,1,2023-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2150000,STEPHENS,Stephens County Sheriff's Office,County,1,2018-08-01,32.7554,-98.9039,2026-04-27T17:54:22Z
TX,TX2160000,STERLING,Sterling County Sheriff's Office,County,1,2018-06-01,31.8358,-101.0549,2026-04-27T17:54:22Z
TX,TX2170000,STONEWALL,Stonewall County Sheriff's Office,County,1,2021-01-01,33.1796,-100.2538,2026-04-27T17:54:22Z
TX,TX2180100,SUTTON,Sonora Police Department,City,1,2019-01-01,30.5685,-100.6421,2026-04-27T17:54:22Z
TX,TX2180000,SUTTON,Sutton County Sheriff's Office,County,1,2019-07-01,30.5726,-100.6448,2026-04-27T17:54:22Z
TX,TX2190800,SWISHER,Independent School District: Tulia,Other,1,2025-03-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2190200,SWISHER,Kress Police Department,City,0,,34.5305,-101.7329,2026-04-27T17:54:22Z
TX,TX2190000,SWISHER,Swisher County Sheriff's Office,County,1,2019-01-01,34.5372,-101.7639,2026-04-27T17:54:22Z
TX,TX2190300,SWISHER,Tulia Police Department,City,1,2018-01-01,34.5386,-101.7645,2026-04-27T17:54:22Z
TX,TX2203600,TARRANT,Dallas-Fort Worth International Airport,Other,1,2003-07-01,32.7720,-97.2913,2026-04-27T17:54:22Z
TX,TX2203000,TARRANT,Keller Police Department,City,1,2020-02-01,32.7720,-97.2913,2026-04-27T17:54:22Z
TX,TX2203100,TARRANT,Pantego Police Department,City,1,2016-08-01,32.7720,-97.2913,2026-04-27T17:54:22Z
TX,TX2202400,TARRANT,Saginaw Police Department,City,1,2020-11-01,32.8585,-97.3705,2026-04-27T17:54:22Z
TX,TX2202500,TARRANT,Sansom Park Village Police Department,City,1,2020-07-01,32.8035,-97.4022,2026-04-27T17:54:22Z
TX,TX2203500,TARRANT,Tarrant County Constable: Precinct 1,Other,1,2023-10-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2203700,TARRANT,Texas Christian University,University or Co,1,2020-06-01,32.7720,-97.2913,2026-04-27T17:54:22Z
TX,TX2203300,TARRANT,University of Texas: Arlington,University or Co,1,2020-01-01,32.7720,-97.2913,2026-04-27T17:54:22Z
TX,TX2202600,TARRANT,Watauga Police Department,City,1,2018-07-01,32.8737,-97.2550,2026-04-27T17:54:22Z
TX,TX2202700,TARRANT,Westover Hills Police Department,City,1,2018-05-01,32.7381,-97.4100,2026-04-27T17:54:22Z
TX,TX2202800,TARRANT,Westworth Police Department,City,1,2019-08-01,32.7558,-97.4081,2026-04-27T17:54:22Z
TX,TX2202900,TARRANT,White Settlement Police Department,City,1,2020-11-01,32.7662,-97.4716,2026-04-27T17:54:22Z
TX,TX221119E,TAYLOR,Abilene Christian University,University or Co,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX221109E,TAYLOR,Hardin-Simmons University,University or Co,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2210300,TAYLOR,Merkel Police Department,City,1,2021-01-01,32.4707,-100.0127,2026-04-27T17:54:22Z
TX,TX2210000,TAYLOR,Taylor County Sheriff's Office,County,1,2021-01-01,32.2951,-99.8936,2026-04-27T17:54:22Z
TX,TX2210800,TAYLOR,Tye Police Department,City,1,2018-03-01,32.2951,-99.8936,2026-04-27T17:54:22Z
TX,TX2220000,TERRELL,Terrell County Sheriff's Office,County,1,2021-01-01,30.2323,-102.0725,2026-04-27T17:54:22Z
TX,TX2230100,TERRY,Brownfield Police Department,City,1,2018-02-01,33.1712,-102.3393,2026-04-27T17:54:22Z
TX,TX2230400,TERRY,Independent School District: Brownfield,Other,1,2025-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2230000,TERRY,Terry County Sheriff's Office,County,1,2021-01-01,33.1712,-102.3393,2026-04-27T17:54:22Z
TX,TX2240000,THROCKMORTON,Throckmorton County Sheriff's Office,County,1,2021-01-01,33.1707,-99.2061,2026-04-27T17:54:22Z
TX,TX2250900,TITUS,Independent School District: Chapel Hill Northea,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2251000,TITUS,Independent School District: Harts Bluff,Other,1,2023-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2250600,TITUS,Independent School District: Mount Pleasant,Other,1,2023-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2250100,TITUS,Mount Pleasant Police Department,City,1,2019-08-01,33.2146,-94.9668,2026-04-27T17:54:22Z
TX,TX2251100,TITUS,Northeast Texas Community College,University or Co,1,2024-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2250400,TITUS,Titus County Constable: Precinct 1,Other,1,2025-10-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2250500,TITUS,Titus County Constable: Precinct 2,Other,1,2025-10-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2250000,TITUS,Titus County Sheriff's Office,County,1,2019-05-01,33.2146,-94.9668,2026-04-27T17:54:22Z
TX,TX2250800,TITUS,Titus Fresh Water Supply District 1,Other,1,2025-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2260300,TOM GREEN,Angelo State University,University or Co,1,2018-01-01,31.4016,-100.4614,2026-04-27T17:54:22Z
TX,TX2260100,TOM GREEN,San Angelo Police Department,City,1,2000-01-01,31.4016,-100.4614,2026-04-27T17:54:22Z
TX,TX2260200,TOM GREEN,Tom Green County Constable: Precinct 1,Other,1,2023-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2260500,TOM GREEN,Tom Green County Constable: Precinct 3,Other,1,2023-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2260600,TOM GREEN,Tom Green County Constable: Precinct 4,Other,1,2023-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2260000,TOM GREEN,Tom Green County Sheriff's Office,County,1,2020-11-01,31.4626,-100.4414,2026-04-27T17:54:22Z
TX,TX227289E,TRAVIS,Austin Community College District,University or Co,1,2018-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2276000,TRAVIS,Capital Metro Transit Authority,Other,1,2025-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX227409E,TRAVIS,Concordia University,University or Co,1,2020-11-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2272900,TRAVIS,Fire Marshal's Office: Travis County,Other,1,2025-03-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2272400,TRAVIS,Independent School District: Austin,Other,1,2019-03-01,30.2395,-97.6913,2026-04-27T17:54:22Z
TX,TX2275800,TRAVIS,Independent School District: Eanes,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2273800,TRAVIS,Independent School District: Pflugerville,Other,1,2017-09-01,30.4522,-97.6079,2026-04-27T17:54:22Z
TX,TX2271100,TRAVIS,Lakeway Police Department,City,1,2015-01-01,30.3629,-97.9796,2026-04-27T17:54:22Z
TX,TX227279E,TRAVIS,St. Edwards University,University or Co,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2271700,TRAVIS,Travis County Constable: Precinct 3,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2270000,TRAVIS,Travis County Sheriff's Office,County,1,2019-09-01,30.2395,-97.6913,2026-04-27T17:54:22Z
TX,TX2270500,TRAVIS,University of Texas: Austin,University or Co,1,2019-04-01,30.2395,-97.6913,2026-04-27T17:54:22Z
TX,TX2460900,"TRAVIS, WILLIAMSON",Cedar Park Police Department,City,1,2019-09-01,30.5211,-97.8233,2026-04-27T17:54:22Z
TX,TX2461700,"TRAVIS, WILLIAMSON",Leander Police Department,City,1,2019-04-01,30.6490,-97.6051,2026-04-27T17:54:22Z
TX,TX2270900,"TRAVIS, WILLIAMSON",Pflugerville Police Department,City,1,2017-09-01,30.2395,-97.6913,2026-04-27T17:54:22Z
TX,TX2460500,"TRAVIS, WILLIAMSON",Round Rock Police Department,City,1,2020-08-01,30.6490,-97.6051,2026-04-27T17:54:22Z
TX,TX2280700,TRINITY,Independent School District: Trinity,Other,1,2019-04-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2280900,TRINITY,Trinity County Constable: Precinct 1,Other,1,2025-11-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2280000,TRINITY,Trinity County Sheriff's Office,County,1,2020-12-01,31.0875,-95.1533,2026-04-27T17:54:22Z
TX,TX2280100,TRINITY,Trinity Police Department,City,1,2025-02-01,31.0875,-95.1533,2026-04-27T17:54:22Z
TX,TX2290700,TYLER,Independent School District: Warren,Other,1,2021-03-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2290200,TYLER,Tyler County Constable: Precinct 1,Other,1,2025-10-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2290500,TYLER,Tyler County Constable: Precinct 4,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2290000,TYLER,Tyler County Sheriff's Office,County,1,2019-04-01,30.7816,-94.4154,2026-04-27T17:54:22Z
TX,TX2290100,TYLER,Woodville Police Department,City,1,2020-11-01,30.7693,-94.3757,2026-04-27T17:54:22Z
TX,TX2300100,UPSHUR,Big Sandy Police Department,City,1,2020-10-01,32.7353,-94.9412,2026-04-27T17:54:22Z
TX,TX2300900,UPSHUR,East Mountain Police Department,City,1,2022-08-01,32.7353,-94.9412,2026-04-27T17:54:22Z
TX,TX2300200,UPSHUR,Gilmer Police Department,City,1,2019-01-01,32.7353,-94.9412,2026-04-27T17:54:22Z
TX,TX2300300,UPSHUR,Ore City Police Department,City,1,2019-01-01,32.7353,-94.9412,2026-04-27T17:54:22Z
TX,TX2300400,UPSHUR,Upshur County Constable: Precinct 1,Other,1,2023-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2300600,UPSHUR,Upshur County Constable: Precinct 3,Other,1,2025-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2300700,UPSHUR,Upshur County Constable: Precinct 4,Other,1,2023-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2300000,UPSHUR,Upshur County Sheriff's Office,County,1,2020-01-01,32.7319,-94.9445,2026-04-27T17:54:22Z
TX,TX2310000,UPTON,Upton County Sheriff's Office,County,1,2019-12-01,31.3538,-102.0420,2026-04-27T17:54:22Z
TX,TX2320200,UVALDE,Sabinal Police Department,City,1,2021-01-01,29.3503,-99.7611,2026-04-27T17:54:22Z
TX,TX2320400,UVALDE,Southwest Texas College,University or Co,1,2025-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2320000,UVALDE,Uvalde County Sheriff's Office,County,1,2021-01-01,29.2114,-99.7858,2026-04-27T17:54:22Z
TX,TX2320100,UVALDE,Uvalde Police Department,City,1,2020-10-01,29.3503,-99.7611,2026-04-27T17:54:22Z
TX,TX2330100,VAL VERDE,Del Rio Police Department,City,1,2022-01-01,29.3840,-100.9049,2026-04-27T17:54:22Z
TX,TX2330000,VAL VERDE,Val Verde County Sheriff's Office,County,1,2020-03-01,29.8850,-101.1466,2026-04-27T17:54:22Z
TX,TX2340100,VAN ZANDT,Canton Police Department,City,1,2021-01-01,32.5589,-95.8364,2026-04-27T17:54:22Z
TX,TX2340200,VAN ZANDT,Edgewood Police Department,City,1,2021-01-01,32.5589,-95.8364,2026-04-27T17:54:22Z
TX,TX2340300,VAN ZANDT,Grand Saline Police Department,City,1,2018-06-01,32.5589,-95.8364,2026-04-27T17:54:22Z
TX,TX2340400,VAN ZANDT,Van Police Department,City,1,2021-01-01,32.5589,-95.8364,2026-04-27T17:54:22Z
TX,TX2340700,VAN ZANDT,Van Zandt County Constable: Precinct 3,Other,1,2025-10-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2340000,VAN ZANDT,Van Zandt County Sheriff's Office,County,1,2019-05-01,32.5635,-95.8753,2026-04-27T17:54:22Z
TX,TX2340500,VAN ZANDT,Wills Point Police Department,City,1,2018-05-01,32.5589,-95.8364,2026-04-27T17:54:22Z
TX,TX2350800,VICTORIA,Fire Marshal's Office: Victoria,Other,1,2025-10-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2350700,VICTORIA,Fire Marshal's Office: Victoria County,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2350300,VICTORIA,Victoria County Constable: Precinct 2,Other,1,2025-04-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2350000,VICTORIA,Victoria County Sheriff's Office,County,1,2012-01-01,28.7964,-96.9712,2026-04-27T17:54:22Z
TX,TX2350100,VICTORIA,Victoria Police Department,City,1,2002-04-01,28.7964,-96.9712,2026-04-27T17:54:22Z
TX,TX2360100,WALKER,Huntsville Police Department,City,1,2016-06-01,30.7238,-95.5518,2026-04-27T17:54:22Z
TX,TX2360300,WALKER,Sam Houston State University,University or Co,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2360600,WALKER,Walker County Constable: Precinct 4,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2360000,WALKER,Walker County Sheriff's Office,County,1,2019-09-01,30.7422,-95.5328,2026-04-27T17:54:22Z
TX,TX2370100,WALLER,Brookshire Police Department,City,1,2019-01-01,30.0136,-95.9821,2026-04-27T17:54:22Z
TX,TX2371300,WALLER,Fire Marshal's Office: Waller County,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2370700,WALLER,Hempstead Police Department,City,1,2017-01-01,30.0136,-95.9821,2026-04-27T17:54:22Z
TX,TX2371000,WALLER,Independent School District: Hempstead,Other,1,2023-01-01,30.0136,-95.9821,2026-04-27T17:54:22Z
TX,TX2371200,WALLER,Independent School District: Royal,Other,1,2021-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2370800,WALLER,Prairie View  Police Department,City,1,2021-01-01,30.0136,-95.9821,2026-04-27T17:54:22Z
TX,TX2370900,WALLER,Prairie View A&M University,University or Co,1,2021-01-01,30.0136,-95.9821,2026-04-27T17:54:22Z
TX,TX2370300,WALLER,Waller County Constable: Precinct 1,Other,1,2025-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2370400,WALLER,Waller County Constable: Precinct 2,Other,1,2025-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2370500,WALLER,Waller County Constable: Precinct 3,Other,1,2025-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
