ticker,company,cik,q_current,val_current_usd,q_prior,val_prior_usd,yoy_pct,direction,filed_current,accn_current,captured_at
BLBD,BLUE BIRD CORPORATION,0001589526,CY2025Q4,30756000,CY2024Q4,28722000,7.08,PROFIT,,0001589526-26-000007,2026-04-27T23:04:08Z
BAH,Booz Allen Hamilton Holding Corporation,0001443646,CY2025Q4,200000000,CY2024Q4,187000000,6.95,PROFIT,,0001628280-26-003187,2026-04-27T23:04:08Z
EXTR,"EXTREME NETWORKS, INC.",0001078271,CY2025Q4,7876000,CY2024Q4,7382000,6.69,PROFIT,,0001193125-26-029334,2026-04-27T23:04:08Z
BZYR,BURZYNSKI RESEARCH INSTITUTE INC,0000724445,CY2025Q4,-328862,CY2024Q4,-352239,6.64,LOSS,,0001104659-26-003337,2026-04-27T23:04:08Z
HRL,HORMEL FOODS CORPORATION,0000048465,CY2025Q4,181801000,CY2024Q4,170575000,6.58,PROFIT,,0000048465-26-000020,2026-04-27T23:04:08Z
NXNT,"NEXSCIENT, INC.",0001976663,CY2025Q4,-149487,CY2024Q4,-159758,6.43,LOSS,,0001477932-26-000409,2026-04-27T23:04:08Z
CHSCO,CHS Inc.,0000823277,CY2025Q4,260483000,CY2024Q4,244790000,6.41,PROFIT,,0000823277-26-000006,2026-04-27T23:04:08Z
EBF,"ENNIS, INC.",0000033002,CY2025Q4,10827000,CY2024Q4,10204000,6.11,PROFIT,,0001193125-26-005532,2026-04-27T23:04:08Z
KE,"KIMBALL ELECTRONICS, INC.",0001606757,CY2025Q4,3637000,CY2024Q4,3432000,5.97,PROFIT,,0001606757-26-000008,2026-04-27T23:04:08Z
VLGEA,"VILLAGE SUPER MARKET, INC.",0000103595,CY2025Q4,17872000,CY2024Q4,16896000,5.78,PROFIT,,0000103595-26-000003,2026-04-27T23:04:08Z
PCSV,"PCS EDVENTURES!, INC.",0001122020,CY2025Q4,-210491,CY2024Q4,-222889,5.56,LOSS,,0001493152-26-006554,2026-04-27T23:04:08Z
DECK,DECKERS OUTDOOR CORP,0000910521,CY2025Q4,481145000,CY2024Q4,456734000,5.34,PROFIT,,0000910521-26-000005,2026-04-27T23:04:08Z
BNET,"Bion Environmental Technologies, Inc",0000875729,CY2025Q4,-355121,CY2024Q4,-374353,5.14,LOSS,,0001079973-26-000233,2026-04-27T23:04:08Z
RAVE,"Rave Restaurant Group, Inc.",0000718332,CY2025Q4,637000,CY2024Q4,607000,4.94,PROFIT,,0001140361-26-003800,2026-04-27T23:04:08Z
PDSB,PDS Biotechnology Corp,0001472091,CY2025Q4,-7562919,CY2024Q4,-7952352,4.90,LOSS,,0001140361-26-012030,2026-04-27T23:04:08Z
FONR,FONAR CORPORATION,0000355019,CY2025Q4,2056000,CY2024Q4,1964000,4.68,PROFIT,,0001731122-26-000238,2026-04-27T23:04:08Z
RDN,RADIAN GROUP INC,0000890926,CY2025Q4,154843000,CY2024Q4,148291000,4.42,PROFIT,,0001193125-26-061383,2026-04-27T23:04:08Z
FIZZ,National Beverage Corp.,0000069891,CY2025Q4,41208000,CY2024Q4,39643000,3.95,PROFIT,,0001437749-26-007987,2026-04-27T23:04:08Z
FICO,Fair Isaac Corp,0000814547,CY2025Q4,158373000,CY2024Q4,152528000,3.83,PROFIT,,0000814547-26-000011,2026-04-27T23:04:08Z
TWST,Twist Bioscience Corporation,0001581280,CY2025Q4,-30507000,CY2024Q4,-31594000,3.44,LOSS,,0001581280-26-000029,2026-04-27T23:04:08Z
EMR,EMERSON ELECTRIC CO.,0000032604,CY2025Q4,605000000,CY2024Q4,585000000,3.42,PROFIT,,0000032604-26-000007,2026-04-27T23:04:08Z
FGPR,Ferrellgas Partners L P,0000922358,CY2025Q4,102188000,CY2024Q4,98843000,3.38,PROFIT,,0001104659-26-023787,2026-04-27T23:04:08Z
IDT,IDT CORPORATION,0001005731,CY2025Q4,20948000,CY2024Q4,20269000,3.35,PROFIT,,0001493152-26-009820,2026-04-27T23:04:08Z
LRN,"Stride, Inc.",0001157408,CY2025Q4,99477000,CY2024Q4,96393000,3.20,PROFIT,,0001104659-26-007063,2026-04-27T23:04:08Z
OSIS,"OSI SYSTEMS, INC.",0001039065,CY2025Q4,38699000,CY2024Q4,37819000,2.33,PROFIT,,0001104659-26-008109,2026-04-27T23:04:08Z
ANVI,"ANVI GLOBAL HOLDINGS, INC.",0001570132,CY2025Q4,-45298,CY2024Q4,-46361,2.29,LOSS,,0001079973-26-000082,2026-04-27T23:04:08Z
CRCE,"Circle Energy, Inc./NV",0001911467,CY2025Q4,-12283,CY2024Q4,-12565,2.24,LOSS,,0001096906-26-000364,2026-04-27T23:04:08Z
AIT,"APPLIED INDUSTRIAL TECHNOLOGIES, INC.",0000109563,CY2025Q4,95349000,CY2024Q4,93290000,2.21,PROFIT,,0000109563-26-000015,2026-04-27T23:04:08Z
ASTC,ASTROTECH Corp,0001001907,CY2025Q4,-3927000,CY2024Q4,-4009000,2.05,LOSS,,0001437749-26-003997,2026-04-27T23:04:08Z
CODA,"CODA OCTOPUS GROUP, INC.",0001334325,CY2025Q4,930723,CY2024Q4,912975,1.94,PROFIT,,0001493152-26-010399,2026-04-27T23:04:08Z
FDS,FACTSET RESEARCH SYSTEMS INC.,0001013237,CY2025Q4,152580000,CY2024Q4,150022000,1.71,PROFIT,,0001628280-26-000223,2026-04-27T23:04:08Z
CRVL,CORVEL CORPORATION,0000874866,CY2025Q4,24174000,CY2024Q4,23771000,1.70,PROFIT,,0001193125-26-039480,2026-04-27T23:04:08Z
PURE,"PURE Bioscience, Inc.",0001006028,CY2025Q4,-785000,CY2024Q4,-798000,1.63,LOSS,,0001493152-26-010385,2026-04-27T23:04:08Z
PENG,"PENGUIN SOLUTIONS, INC.",0001616533,CY2025Q4,5270000,CY2024Q4,5217000,1.02,PROFIT,,0001616533-26-000010,2026-04-27T23:04:08Z
CVSA,Adtalem Global Education Inc.,0000730464,CY2025Q4,76376000,CY2024Q4,75856000,0.69,PROFIT,,0001104659-26-007415,2026-04-27T23:04:08Z
IBCP,INDEPENDENT BANK CORPORATION,0000039311,CY2025Q4,18572000,CY2024Q4,18461000,0.60,PROFIT,,0000039311-26-000009,2026-04-27T23:04:08Z
HRB,"H&R Block, Inc.",0000012659,CY2025Q4,-242166000,CY2024Q4,-243420000,0.52,LOSS,,0000012659-26-000008,2026-04-27T23:04:08Z
IMVT,"IMMUNOVANT, INC.",0001764013,CY2025Q4,-110635000,CY2024Q4,-111122000,0.44,LOSS,,0001764013-26-000011,2026-04-27T23:04:08Z
SRCO,"SPARTA COMMERCIAL SERVICES, INC.",0000318299,CY2025Q4,-405288,CY2024Q4,-406141,0.21,LOSS,,0001493152-26-012196,2026-04-27T23:04:08Z
PLAB,"PHOTRONICS, INC.",0000810136,CY2025Q4,42939000,CY2024Q4,42851000,0.21,PROFIT,,0001140361-26-009004,2026-04-27T23:04:08Z
BKU,"BankUnited, Inc.",0001504008,CY2025Q4,69260000,CY2024Q4,69302000,-0.06,PROFIT,,0001504008-26-000011,2026-04-27T23:04:08Z
WEWA,"WEWARDS, INC.",0001616156,CY2025Q4,-139623,CY2024Q4,-139458,-0.12,LOSS,,0001079973-26-000103,2026-04-27T23:04:08Z
FNGR,"FINGERMOTION, INC.",0001602409,CY2025Q4,-1670197,CY2024Q4,-1660801,-0.57,LOSS,,0001520138-26-000028,2026-04-27T23:04:08Z
TFSL,TFS FINANCIAL CORPORATION,0001381668,CY2025Q4,22274000,CY2024Q4,22426000,-0.68,PROFIT,,0001381668-26-000012,2026-04-27T23:04:08Z
NRIS,"Norris Industries, Inc.",0001603793,CY2025Q4,-158177,CY2024Q4,-156461,-1.10,LOSS,,0001493152-26-009508,2026-04-27T23:04:08Z
BF-B,Brown-Forman Corporation,0000014693,CY2025Q4,267000000,CY2024Q4,270000000,-1.11,PROFIT,,0000014693-26-000010,2026-04-27T23:04:08Z
MNESP,MSA SAFETY INCORPORATED,0000066570,CY2025Q4,86933000,CY2024Q4,87946000,-1.15,PROFIT,,0000066570-26-000005,2026-04-27T23:04:08Z
THR,"THERMON GROUP HOLDINGS, INC.",0001489096,CY2025Q4,18291000,CY2024Q4,18539000,-1.34,PROFIT,,0001489096-26-000023,2026-04-27T23:04:08Z
NRHI,"Natural Resource Holdings, Inc.",0001680689,CY2025Q4,-9802,CY2024Q4,-9578,-2.34,LOSS,,0001640334-26-000464,2026-04-27T23:04:08Z
GRVE,"GROOVE BOTANICALS, INC.",0000918573,CY2025Q4,-33867,CY2024Q4,-33031,-2.53,LOSS,,0001477932-26-000938,2026-04-27T23:04:08Z
JFIL,"Jubilant Flame International, LTD",0001517389,CY2025Q4,-14496,CY2024Q4,-14130,-2.59,LOSS,,0001477932-26-000180,2026-04-27T23:04:08Z
FRHC,FREEDOM HOLDING CORP.,0000924805,CY2025Q4,76235000,CY2024Q4,78281000,-2.61,PROFIT,,0000924805-26-000006,2026-04-27T23:04:08Z
NOTV,"INOTIV, INC.",0000720154,CY2025Q4,-28378000,CY2024Q4,-27630000,-2.71,LOSS,,0001628280-26-006468,2026-04-27T23:04:08Z
ODC,OIL-DRI CORPORATION OF AMERICA,0000074046,CY2025Q4,12569000,CY2024Q4,12921000,-2.72,PROFIT,,0001628280-26-016822,2026-04-27T23:04:08Z
ACN,Accenture plc,0001467373,CY2025Q4,2211561000,CY2024Q4,2278894000,-2.95,PROFIT,,0001467373-25-000222,2026-04-27T23:04:08Z
SCSC,"ScanSource, Inc.",0000918965,CY2025Q4,16493000,CY2024Q4,17053000,-3.28,PROFIT,,0000918965-26-000013,2026-04-27T23:04:08Z
WOR,"WORTHINGTON ENTERPRISES, INC",0000108516,CY2025Q4,27328000,CY2024Q4,28260000,-3.30,PROFIT,,0001193125-26-008430,2026-04-27T23:04:08Z
WNDW,"SOLARWINDOW TECHNOLOGIES, INC.",0001071840,CY2025Q4,-570758,CY2024Q4,-552063,-3.39,LOSS,,0001171843-26-000166,2026-04-27T23:04:08Z
HPQ,HP INC.,0000047217,CY2025Q4,545000000,CY2024Q4,565000000,-3.54,PROFIT,,0000047217-26-000011,2026-04-27T23:04:08Z
DCI,"DONALDSON COMPANY, INC.",0000029644,CY2025Q4,92500000,CY2024Q4,95900000,-3.55,PROFIT,,0000029644-26-000026,2026-04-27T23:04:08Z
LNN,Lindsay Corporation,0000836157,CY2025Q4,16524000,CY2024Q4,17164000,-3.73,PROFIT,,0001193125-26-007695,2026-04-27T23:04:08Z
PRIM,Primoris Services Corporation,0001361538,CY2025Q4,51800000,CY2024Q4,54000000,-4.07,PROFIT,,0001104659-26-018677,2026-04-27T23:04:08Z
A,"AGILENT TECHNOLOGIES, INC.",0001090872,CY2025Q4,305000000,CY2024Q4,318000000,-4.09,PROFIT,,0001090872-26-000023,2026-04-27T23:04:08Z
SYY,Sysco Corporation,0000096021,CY2025Q4,389000000,CY2024Q4,406000000,-4.19,PROFIT,,0000096021-26-000009,2026-04-27T23:04:08Z
XITO,"XENOUS HOLDINGS, INC.",0001651932,CY2025Q4,-15519,CY2024Q4,-14894,-4.20,LOSS,,0001640334-26-000365,2026-04-27T23:04:08Z
ZLME,ZHANLING INTERNATIONAL LIMITED,0001489300,CY2025Q4,-11053,CY2024Q4,-10596,-4.31,LOSS,,0001493152-26-001194,2026-04-27T23:04:08Z
PAYX,"Paychex, Inc.",0000723531,CY2025Q4,395400000,CY2024Q4,413400000,-4.35,PROFIT,,0001193125-25-328698,2026-04-27T23:04:08Z
FCBC,FIRST COMMUNITY BANKSHARES INC /VA/,0000859070,CY2025Q4,12464000,CY2024Q4,13040000,-4.42,PROFIT,,0001437749-26-007180,2026-04-27T23:04:08Z
HWKN,"HAWKINS, INC.",0000046250,CY2025Q4,14312000,CY2024Q4,15021000,-4.72,PROFIT,,0000046250-26-000005,2026-04-27T23:04:08Z
MLM,"MARTIN MARIETTA MATERIALS, INC.",0000916076,CY2025Q4,279000000,CY2024Q4,294000000,-5.10,PROFIT,,0001193125-26-059193,2026-04-27T23:04:08Z
URI,"United Rentals, Inc.",0001067701,CY2025Q4,653000000,CY2024Q4,689000000,-5.22,PROFIT,,0001067701-26-000007,2026-04-27T23:04:08Z
QCOM,QUALCOMM INC/DE,0000804328,CY2025Q4,3004000000,CY2024Q4,3180000000,-5.53,PROFIT,,0000804328-26-000017,2026-04-27T23:04:08Z
SVMB,"Jingbo Technology, Inc.",0001647822,CY2025Q4,-794699,CY2024Q4,-752503,-5.61,LOSS,,0001493152-26-001844,2026-04-27T23:04:08Z
DIS,WALT DISNEY CO/,0001744489,CY2025Q4,2402000000,CY2024Q4,2554000000,-5.95,PROFIT,,0001744489-26-000019,2026-04-27T23:04:08Z
AZO,"AutoZone, Inc.",0000866787,CY2025Q4,530823000,CY2024Q4,564933000,-6.04,PROFIT,,0001104659-25-123222,2026-04-27T23:04:08Z
RJF,"RAYMOND JAMES FINANCIAL, INC.",0000720005,CY2025Q4,563000000,CY2024Q4,600000000,-6.17,PROFIT,,0000720005-26-000035,2026-04-27T23:04:08Z
FOR,FORESTAR GROUP INC.,0001406587,CY2025Q4,15400000,CY2024Q4,16500000,-6.67,PROFIT,,0001628280-26-003039,2026-04-27T23:04:08Z
PG,PROCTER & GAMBLE CO,0000080424,CY2025Q4,4319000000,CY2024Q4,4630000000,-6.72,PROFIT,,0000080424-26-000011,2026-04-27T23:04:08Z
NJR,NEW JERSEY RESOURCES CORPORATION,0000356309,CY2025Q4,122490000,CY2024Q4,131319000,-6.72,PROFIT,,0000356309-26-000021,2026-04-27T23:04:08Z
REPL,"REPLIMUNE GROUP, INC.",0001737953,CY2025Q4,-70930000,CY2024Q4,-66340000,-6.92,LOSS,,0001628280-26-004805,2026-04-27T23:04:08Z
PTCO,PETROGAS COMPANY,0001609258,CY2025Q4,-17230,CY2024Q4,-16080,-7.15,LOSS,,0001640334-26-000223,2026-04-27T23:04:08Z
TMRC,TEXAS MINERAL RESOURCES CORP.,0001445942,CY2025Q4,-245787,CY2024Q4,-229097,-7.29,LOSS,,0001999371-26-008265,2026-04-27T23:04:08Z
RGCO,"RGC Resources, Inc.",0001069533,CY2025Q4,4882865,CY2024Q4,5269689,-7.34,PROFIT,,0001437749-26-003536,2026-04-27T23:04:08Z
FBIZ,"FIRST BUSINESS FINANCIAL SERVICES, INC.",0001521951,CY2025Q4,13333000,CY2024Q4,14415000,-7.51,PROFIT,,0001193125-26-071523,2026-04-27T23:04:08Z
DD,"DUPONT DE NEMOURS, INC.",0001666700,CY2025Q4,-126000000,CY2024Q4,-117000000,-7.69,LOSS,,0001666700-26-000013,2026-04-27T23:04:08Z
WDFC,WD-40 COMPANY,0000105132,CY2025Q4,17451000,CY2024Q4,18925000,-7.79,PROFIT,,0000105132-26-000028,2026-04-27T23:04:08Z
MCFT,"MASTERCRAFT BOAT HOLDINGS, INC.",0001638290,CY2025Q4,2527000,CY2024Q4,2748000,-8.04,PROFIT,,0001193125-26-038844,2026-04-27T23:04:08Z
UNB,"UNION BANKSHARES, INC.",0000706863,CY2025Q4,2748000,CY2024Q4,3001000,-8.43,PROFIT,,0000706863-26-000029,2026-04-27T23:04:08Z
FLNC,"Fluence Energy, Inc.",0001868941,CY2025Q4,-45070000,CY2024Q4,-41466000,-8.69,LOSS,,0001868941-26-000005,2026-04-27T23:04:08Z
ARMK,Aramark,0001584509,CY2025Q4,96161000,CY2024Q4,105619000,-8.95,PROFIT,,0001584509-26-000040,2026-04-27T23:04:08Z
GFF,GRIFFON CORPORATION,0000050725,CY2025Q4,64387000,CY2024Q4,70851000,-9.12,PROFIT,,0001628280-26-005892,2026-04-27T23:04:08Z
FLEX,FLEX LTD.,0000866374,CY2025Q4,239000000,CY2024Q4,263000000,-9.13,PROFIT,,0000866374-26-000005,2026-04-27T23:04:08Z
SJM,THE J. M. SMUCKER COMPANY,0000091419,CY2025Q4,-724200000,CY2024Q4,-662300000,-9.35,LOSS,,0000091419-26-000016,2026-04-27T23:04:08Z
CPRT,"COPART, INC.",0000900075,CY2025Q4,350732000,CY2024Q4,387400000,-9.47,PROFIT,,0001193125-26-088593,2026-04-27T23:04:08Z
NNVC,"NANOVIRICIDES, INC.",0001379006,CY2025Q4,-2220719,CY2024Q4,-2027491,-9.53,LOSS,,0001104659-26-016476,2026-04-27T23:04:08Z
TDG,TransDigm Group Incorporated,0001260221,CY2025Q4,445000000,CY2024Q4,493000000,-9.74,PROFIT,,0001260221-26-000017,2026-04-27T23:04:08Z
GENC,"GENCOR INDUSTRIES, INC.",0000064472,CY2025Q4,3442000,CY2024Q4,3817000,-9.82,PROFIT,,0001193125-26-040319,2026-04-27T23:04:08Z
NWSLL,NEWS CORPORATION,0001564708,CY2025Q4,193000000,CY2024Q4,215000000,-10.23,PROFIT,,0001564708-26-000029,2026-04-27T23:04:08Z
MEI,"METHODE ELECTRONICS, INC.",0000065270,CY2025Q4,-15900000,CY2024Q4,-14400000,-10.42,LOSS,,0000065270-26-000007,2026-04-27T23:04:08Z
PYYX,"Pyxus International, Inc.",0000939930,CY2025Q4,16903000,CY2024Q4,18898000,-10.56,PROFIT,,0000939930-26-000009,2026-04-27T23:04:08Z
IXHL,Incannex Healthcare Inc.,0001873875,CY2025Q4,-6521000,CY2024Q4,-5894000,-10.64,LOSS,,0001213900-26-015867,2026-04-27T23:04:08Z
SUNB,"Sunbelt Rentals Holdings, Inc.",0002083785,CY2025Q4,290000000,CY2024Q4,325000000,-10.77,PROFIT,,0001628280-26-017215,2026-04-27T23:04:08Z
ABM,ABM INDUSTRIES INCORPORATED,0000771497,CY2025Q4,38800000,CY2024Q4,43600000,-11.01,PROFIT,,0000771497-26-000001,2026-04-27T23:04:08Z
ARM,ARM HOLDINGS PLC /UK,0001973239,CY2025Q4,223000000,CY2024Q4,252000000,-11.51,PROFIT,,0001973239-26-000006,2026-04-27T23:04:08Z
HAIN,"THE HAIN CELESTIAL GROUP, INC.",0000910406,CY2025Q4,-116006000,CY2024Q4,-103975000,-11.57,LOSS,,0001193125-26-041911,2026-04-27T23:04:08Z
