report_date,category,classification,product_type,firm,state,reason,voluntary,product_description,status,captured_at
20260408,device,Class II,Devices,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,,Philips has identified instances where X-ray imaging may not be initiated or may occur intermittently when using the wired foot switch.,Voluntary: Firm initiated,"ALLURA Xper FD10 OR Table; System Code: (1) 722022, (2)722033;",Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,Stryker Communications,TX,Surgical light  assembly may not adequate support the weight of the ceiling cover.,Voluntary: Firm initiated,Stryker CHROMOPHARE Softlit Ring Surgical Light System  REF: CH00000001,Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,"Medline Industries, LP",IL,Kits contain recalled Olympus biopsy valves. Olympus is investigating an increase in complaints associated with rubber fragment detachment in the slit of single use biopsy valves. Potential consequences associated with detachment of fragmen,Voluntary: Firm initiated,"Medline kits containing Olympus biopsy valves:    1. BAL KIT, DYNDA2137B    2. ENDO KIT, DYKE1915",Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,"Burlington Medical, LLC",VA,"Potential for attenuation degradation over time, decreasing the lifespan.",Voluntary: Firm initiated,"Burlington Medical, Caps.",Ongoing,2026-04-27T23:09:58Z
20260408,device,Class I,Devices,"Philips Respironics, Inc.",PA,"In some situations, the Obstruction Alarm does not trigger within the timeframe dictated by the relevant standards and may take up to four breaths.",Voluntary: Firm initiated,"Philips Respironics Trilogy Evo, Software Version 1.05.15.00. Continuous home-use ventilator device.",Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,,Philips has identified instances where X-ray imaging may not be initiated or may occur intermittently when using the wired foot switch.,Voluntary: Firm initiated,Allura Xper FD20/15; System Code: 722058;,Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,,Philips has identified instances where X-ray imaging may not be initiated or may occur intermittently when using the wired foot switch.,Voluntary: Firm initiated,Allura Xper FD20/20; System Code: 722038;,Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,"Burlington Medical, LLC",VA,"Potential for attenuation degradation over time, decreasing the lifespan.",Voluntary: Firm initiated,"Burlington Medical, Kilt",Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,"Intuitive Surgical, Inc.",CA,Due to increased in complaints regarding frayed or broken pitch cables on reusable surgical instruments,Voluntary: Firm initiated,"Brand Name: da Vinci S, Si Tenaculum Forceps Instrument  Product Name: da Vinci S, Si Tenaculum Forceps Instrument  Model/Catalog Number: 420207  Software Version: N/A  Product Description: EndoWrist Instruments or Da Vinci S/Si Reusable in",Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,"Burlington Medical, LLC",VA,"Potential for attenuation degradation over time, decreasing the lifespan.",Voluntary: Firm initiated,"Burlington Medical, BAT (Breast, Axilla and Thyroid) Coverage.",Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,,Philips has identified instances where X-ray imaging may not be initiated or may occur intermittently when using the wired foot switch.,Voluntary: Firm initiated,"ALLURA Xper FD20; System Code: (1) 722006, (2)722012, (3)722028;",Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,,Philips has identified instances where X-ray imaging may not be initiated or may occur intermittently when using the wired foot switch.,Voluntary: Firm initiated,"Azurion 7 M20; System Code: (1)722079, (2)722224, (3)722234, (4)722282 (OUS only);",Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,,Potential that mis-ordered frames in Vue Motion during dynamic cine runs may cause images frames to display out of sequence.,Voluntary: Firm initiated,Vue Motion V12. Product Number: 1017979.,Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,ReCor Medical Inc.,CA,Due to firm distributing a nonconforming product that supposed to be scrapped and not for human use.,Voluntary: Firm initiated,Brand Name: Paradise¿ Ultrasound Renal Denervation System  Product Name: Paradise ¿ Catheter  Model/Catalog Number: PRDS-068-02  Product Description: Common name: Ablation catheter renal denervation,Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,"Medtronic MiniMed, Inc.",CA,"All Medtronic MiniMed infusion pumps (Paradigm series, 600 series, and BLE 700 series) were found to be affected by unintended over- and under-delivery of insulin when the pump is elevated or lowered relative to the infusion site, respectiv",Voluntary: Firm initiated,"MiniMed 700G Insulin Pump (MMT-1801, MMT-1805, MMT-1850, MMT-1851)",Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,"Medline Industries, LP",IL,Kits contain recalled Olympus biopsy valves. Olympus is investigating an increase in complaints associated with rubber fragment detachment in the slit of single use biopsy valves. Potential consequences associated with detachment of fragmen,Voluntary: Firm initiated,MEDLINE ANTERIOR HIP PACK  DYNJ64672B,Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,,Philips has identified instances where X-ray imaging may not be initiated or may occur intermittently when using the wired foot switch.,Voluntary: Firm initiated,Allura Xper FD10C; System Code: 722001;,Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,Synthes (USA) Products LLC,PA,"A full lot swap between VOLT Locking Screw Tap 03.424.124 lot 68900P9 and Cortical Screw Tap 03.424.126 lot 68982P8, resulting in the bones taps having an incorrect thread.",Voluntary: Firm initiated,2.4 VOLT(TM) TAP CORTEX SCREW TO 90MM. Part Number: 03.424.126-US.,Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,,Philips has identified instances where X-ray imaging may not be initiated or may occur intermittently when using the wired foot switch.,Voluntary: Firm initiated,"Azurion 7 B12; System Code: (1)722067, (2)722225, (3)722235;",Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,"Medtronic MiniMed, Inc.",CA,"All Medtronic MiniMed infusion pumps (Paradigm series, 600 series, and BLE 700 series) were found to be affected by unintended over- and under-delivery of insulin when the pump is elevated or lowered relative to the infusion site, respectiv",Voluntary: Firm initiated,"MiniMed 670G Insulin Pump (MMT-1760, MMT-1761, MMT-1762, MMT-1780, MMT-1781, MMT-1782)",Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,"Cardinal Health 200, LLC",IL,"The outer packaging and blister pack labeling identify the product as 1mL Luer Lock Tuberculin Syringe (Product Code 1180100777), however the syringes contained within the packages are U-100 Insulin syringes.",Voluntary: Firm initiated,"Cardinal Health Monoject Tuberculin Syringe, 1 mL Luer Lock, Catalog Number 1180100777",Ongoing,2026-04-27T23:09:58Z
20260408,device,Class II,Devices,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,,Philips has identified instances where X-ray imaging may not be initiated or may occur intermittently when using the wired foot switch.,Voluntary: Firm initiated,"ALLURA Xper FD10; System Code: (1) 722003, (2)722010, (3)722026;",Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Mangalm LLC,CA,Potential adulteration with erucic acid from mustard oil ingredient.,Voluntary: Firm initiated,Tops GOLD Stuffed Red Chilli Pickle NET QTY.: 31.74oz PRODUCT OF INDIA UPC: 8904288611953 INGREDIENTS:***Mustard Oil***,Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Ajinomoto Foods North America Inc.,CA,Foreign objects are glass varying in size from 1-3cm long and 2-4mm wide.,Voluntary: Firm initiated,Item 6430093 Ajinomoto Green Gyoza Vegetable & Edamame Dumplings 12ct. Retail bag UPC: None.  Product packaging is flexible bags in a master case or flexible bags in cartons in a master case. There are 20/12ct. bags per case. Case UPC 10071,Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Ajinomoto Foods North America Inc.,CA,Foreign objects are glass varying in size from 1-3cm long and 2-4mm wide.,Voluntary: Firm initiated,"Item 81097 Ajinomoto Ling Ling Restaurant Style Fried Rice Savory Vegetable - A Chinese Style Fried Rice with Edamame, Carrots, Fire Roasted Corn & Red Bell Peppers Prepared with Sweet Soy Sauce Infused Rice. Net wt. 17oz. Retail box UPC 01",Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,"Rose and Shore, Inc.",CA,potential foreign object (metal pieces) in ingredient (Tomatoes),Voluntary: Firm initiated,"14"" Margarita Thin Crust Pizza; 8 units per case. Keep Frozen UPC code: 1713940060",Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Mangalm LLC,CA,Potential adulteration with erucic acid from mustard oil ingredient.,Voluntary: Firm initiated,Tops GOLD Green Chilli Pickle NET QTY.: 31.74oz PRODUCT OF INDIA UPC: 8904288612837 INGREDIENTS:***Mustard Oil***,Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Ajinomoto Foods North America Inc.,CA,Foreign objects are glass varying in size from 1-3cm long and 2-4mm wide.,Voluntary: Firm initiated,Item 6430143 Ajinomoto Vegetable Gyoza Dumplings 12ct. Net wt. 8.92oz. per package. Retail package UPC: 071757055483.  Product packaging is flexible bags in a master case or flexible bags in cartons in a master case. There are 20/8.92oz. pa,Ongoing,2026-04-27T23:09:58Z
20260401,food,Class I,Food,"Siluetaya, LLC",NM,Product contains yellow oleander,Voluntary: Firm initiated,"SiluetaYa Mexican Tejocote Roots Supplement Pieces; 7g/bottle; Dietary Supplement,  UPC#: 7500464462411, Lot: US1220 "" Expiration Date: 06/2027",Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Ajinomoto Foods North America Inc.,CA,Foreign objects are glass varying in size from 1-3cm long and 2-4mm wide.,Voluntary: Firm initiated,"Item 81146 Ajinomoto Tai Pei Shrimp Fried Rice - Shrimp, vegetables & fried rice with oyster flavored sauce. Net wt. 48oz or 3lbs. per box.  Retail box UPC 070077811465.  Product packaging is flexible bags in a master case or flexible bags ",Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Ajinomoto Foods North America Inc.,CA,Foreign objects are glass varying in size from 1-3cm long and 2-4mm wide.,Voluntary: Firm initiated,"Item 5650233 Trader Joe's Vegetable Fried Rice, net wt. 1lb per bag. Retail bag UPC 00521482.  Product packaging is flexible bags in a master case or flexible bags in cartons in a master case. There are 24/1lb. bags per case. Case UPC 10052",Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Lidl US TRADING,VA,Label does not specify type of tree nut contained in the product.,Voluntary: Firm initiated,"Favorina Chocolate Ladybugs German-Style Nougat, Net Wt 3.52 oz (100g).  UPC 2030 4492.  Distributed By Lidl US, LLC, 3500 S. Clark St, Arlington, VA  22202.  Product of Germany.",Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Mangalm LLC,CA,Potential adulteration with erucic acid from mustard oil ingredient.,Voluntary: Firm initiated,Tops GOLD Mixed Pickle NET QTY.: 31.74oz PRODUCT OF INDIA UPC: 8904288611380 INGREDIENTS:***Mustard Oil***  Tops GOLD Mixed Pickle NET QTY.: 158.73oz PRODUCT OF INDIA UPC: 8904288612950 INGREDIENTS:***Mustard Oil***,Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Albertsons Companies LLC,ID,"Metal fragments. The potential foreign object is a hard, metal (stainless steel), curled spring. Dimensions of a similar spring measure 2.27mm in cross-sectional thickness and 25.38mm in coil width. Spring ends are not sharp but may be shar",Voluntary: Firm initiated,Lucerne 2% Cottage Cheese 2% Milkfat Small Curd Vitamin A Added Grade A. Net wt.24oz. Perishable and keep refrigerated. Consumer package is a plastic cup with foil lid and clear plastic lid. UPC 0 21130 07662 8.  Distributed by Lucerne Food,Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,"Western Mixers Produce & Nuts, Inc.",CA,Foreign object (glass) found inside sealed container of finished product.,Voluntary: Firm initiated,"Chilli Spanish Peanuts, Treasured Harvest brand, 25lb clear plastic bag container.  UPC:none Item code: 2608-25",Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,"American Laboratories, LLC",NE,Potential Salmonella contamination.,Voluntary: Firm initiated,"Pepsin 1:3000 Powder, 50 kg, Item #FTI-G0193-00, American Laboratories 5036 South 33rd Street, Omaha, Nebraska 68107. Packed in double poly-lined cardboard drums or boxes.",Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Pacific Coast Fresh CO,OR,Foreign material (aluminum pieces).,Voluntary: Firm initiated,King Harvest brand Roasted Red Pepper Hummus. Product is packed in 10 and 17 oz plastic tubs with a clear film seal and a lid.  Keep Refrigerated - Handcrafted in Portland OR kingharvesthummus.com.  Roasted Red Pepper Hummus 10 oz. UPC 0257,Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Bakkavor,NC,Metal fragments in bread. The firm discovered metal fragments in various bread products. They determined the cause to be roasted tomatoes provided by one of their ingredient suppliers.,Voluntary: Firm initiated,"Roasted Tomato Parmesan Focaccia Bread sold under the brand names of FREDERIK'S by meijer SLOW-ROASTED TOMATO & SHREDDED PARMESAN CHEESE NET WT 13.75 OZ (390g) UPC 7 13733 88387 0 DIST. BY MEIJER DISTRIBUTION, INC. GRAND RAPIDS, MI 49544;  ",Ongoing,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Savannah Bee Company Inc.,GA,"Undeclared Allergens: Soy & Wheat. The firm was notified by a customer that the product is labeled as Savannah Bee Company Honey BBQ Sauce ""Mustard"", but the product inside the bottle is a different flavor of BBQ sauce. After investigation,",Voluntary: Firm initiated,"SAVANNAH BEE COMPANY HONEY BBQ SAUCE MUSTARD NET 16 FL OZ (453g), PACKED IN BOTTLES. INGREDIENTS: MUSTARD (DISTILLED VINEGAR, WATER, MUSTARD SEED, SALT, SPICES (INCLUDING PAPRIKA AND TUMERIC), NATURAL FLAVOR, GARLIC), HONEY, WATER, DISTILLE",Completed,2026-04-27T23:09:58Z
20260401,food,Class II,Food,Ajinomoto Foods North America Inc.,CA,Foreign objects are glass varying in size from 1-3cm long and 2-4mm wide.,Voluntary: Firm initiated,Item 81153 Kroger Chinese Inspiration Vegetable Fried Rice - Blend of long grain rice assorted vegetables & egg. Net wt. 22oz. Retail box UPC 011110041623.  Product packaging is flexible bags in a master case or flexible bags in cartons in ,Ongoing,2026-04-27T23:09:58Z
